,Academic Yr,Degree Level Desc,Degree Desc,College/School,Division,Department,Major,MajorShort,STEM Flag,Entry Status Desc,Residency Status Desc,Gender,Ethnicity,Headcount
4173,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,CA Resident,Female,White/Other,17
4174,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,CA Resident,Male,Underrepresented Minority,3
4175,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,CA Resident,Male,White/Other,10
4176,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,International,Female,International,4
4177,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,International,Male,International,1
4178,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,Out-of-State Domestic,Female,Underrepresented Minority,1
4179,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,Out-of-State Domestic,Female,White/Other,1
4180,2012-13,Masters/Professional,Master of Journalism,Grad School of Journalism,Grad School of Journalism,Journalism,Journalism,Journalism,1,Graduate,Out-of-State Domestic,Male,Underrepresented Minority,1
4181,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,CA Resident,Female,Asian/Pacific Islander,3
4182,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,CA Resident,Female,White/Other,8
4183,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,CA Resident,Male,Asian/Pacific Islander,2
4184,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,CA Resident,Male,Underrepresented Minority,1
4185,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,CA Resident,Male,White/Other,2
4186,2012-13,Masters/Professional,Master of Landscape Arch,Clg of Environmental Design,Clg of Environmental Design,Landscape Arch & Env Plan,Landscape Architecture,Landscape Architecture,0,Graduate,International,Female,International,4
4187,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,International,Female,International,93
4188,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,International,Male,International,96
4189,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,Out-of-State Domestic,Female,Asian/Pacific Islander,1
4190,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,Out-of-State Domestic,Female,White/Other,6
4191,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,Out-of-State Domestic,Male,Asian/Pacific Islander,1
4192,2012-13,Masters/Professional,Master of Laws,School of Law,School of Law,Law,Master of Laws (LLM),LLM,0,Graduate,Out-of-State Domestic,Male,White/Other,6
4193,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Female,Asian/Pacific Islander,21
4194,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Female,Underrepresented Minority,20
4195,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Female,White/Other,41
4196,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Male,Asian/Pacific Islander,8
4197,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Male,Underrepresented Minority,5
4198,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,CA Resident,Male,White/Other,15
4199,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,International,Female,International,7
4200,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,International,Male,International,5
4201,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,Out-of-State Domestic,Female,Underrepresented Minority,1
4202,2012-13,Masters/Professional,Master of Public Health,School of Public Health,School of Public Health,Public Health,Public Health,Public Hlth,0,Graduate,Out-of-State Domestic,Female,White/Other,5
4203,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Female,Asian/Pacific Islander,11
4204,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Female,Underrepresented Minority,5
4205,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Female,White/Other,31
4206,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Male,Asian/Pacific Islander,7
4207,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Male,Underrepresented Minority,3
4208,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,CA Resident,Male,White/Other,16
4209,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,International,Female,International,1
4210,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,International,Male,International,5
4211,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,Out-of-State Domestic,Male,Underrepresented Minority,3
4212,2012-13,Masters/Professional,Master of Public Policy,Goldman School Public Policy,Goldman School Public Policy,Public Policy,Public Policy,Public Policy,0,Graduate,Out-of-State Domestic,Male,White/Other,3
4213,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Female,White/Other,1
4214,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Male,Asian/Pacific Islander,3
4215,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,CA Resident,Male,White/Other,2
4216,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,International,Male,International,2
4217,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chem & Biomolecular Eng,Chemical Engineering,Chem Eng,1,Graduate,Out-of-State Domestic,Male,White/Other,1
4218,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Female,White/Other,3
4219,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Male,Asian/Pacific Islander,1
4220,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,CA Resident,Male,White/Other,2
4221,2012-13,Masters/Professional,Master of Science,Clg of Chemistry,Clg of Chemistry,Chemistry,Chemistry,Chemistry,1,Graduate,Out-of-State Domestic,Male,White/Other,1
4222,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Applied Sci & Tech Grad Grp,Applied Science & Tech,Applied Sci & Tech,1,Graduate,CA Resident,Female,White/Other,1
4223,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Applied Sci & Tech Grad Grp,Applied Science & Tech,Applied Sci & Tech,1,Graduate,CA Resident,Male,White/Other,1
4224,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Female,Asian/Pacific Islander,11
4225,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Female,Underrepresented Minority,2
4226,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Female,White/Other,18
4227,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,Asian/Pacific Islander,18
4228,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,Underrepresented Minority,5
4229,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,CA Resident,Male,White/Other,19
4230,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,International,Female,International,16
4231,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,International,Male,International,29
4232,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Female,Asian/Pacific Islander,3
4233,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Female,Underrepresented Minority,1
4234,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Female,White/Other,9
4235,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Male,Asian/Pacific Islander,6
4236,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Male,Underrepresented Minority,2
4237,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil & Environmental Eng,Civ & Env Eng,1,Graduate,Out-of-State Domestic,Male,White/Other,17
4238,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Female,Asian/Pacific Islander,2
4239,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Female,White/Other,3
4240,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Male,Asian/Pacific Islander,5
4241,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,CA Resident,Male,White/Other,10
4242,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,International,Male,International,5
4243,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,Out-of-State Domestic,Female,Asian/Pacific Islander,1
4244,2012-13,Masters/Professional,Master of Science,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Computer Science,Comp Sci,1,Graduate,Out-of-State Domestic,Male,White/Other,1
